Competitor ID,Vertical Category,Primary Skill, Primary Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Primary Skill Avg. Search Volume (3 mo),Primary Skill CPC/USD,Primary Skill PPC,Primary Skill Keyword Difficulty,Related Skill,Related Skill Avg. Search Volume (12 mo),Primary Skill Avg. Search Volume (6 mo),Related Skill Avg. Search Volume (3 mo),Related Skill CPC/USD,Related Skill PPC,Related Skill Keyword Difficulty,# of Jobs
F,Development,Smarty,6800.00,7100.00,7600.00,1.18,20.00,48.00,,,,,,,,936.00
F,Development,WebSphere,2400.00,2300.00,2200.00,16.97,9.00,35.00,,,,,,,,4882.00
F,Development,JSON Expert,10.00,10.00,10.00,,14.00,,,,,,,,,4637.00
F,Development,GIMP,186000.00,177000.00,177000.00,1.21,1.00,57.00,,,,,,,,4918.00
F,Development,JSP,10800.00,11400.00,12200.00,0.85,2.00,45.00,,,,,,,,939.00
F,Development,Ruby,174000.00,171000.00,165000.00,1.42,97.00,65.00,,,,,,,,4690.00
F,Development,Scrum,62700.00,60500.00,60500.00,6.11,14.00,69.00,,,,,,,,125.00
F,Development,Puppeteer,22700.00,20800.00,20800.00,0.29,0.00,39.00,,,,,,,,866.00
F,Development,Joomla,7900.00,7600.00,7100.00,6.48,4.00,79.00,,,,,,,,2459.00
F,Development,Teradata,16500.00,15400.00,15000.00,2.22,15.00,89.00,,,,,,,,452.00
F,Development,Teradata,16500.00,15400.00,15000.00,2.22,15.00,89.00,,,,,,,,4041.00
F,Development,Shopify,911000.00,911000.00,1000000.00,7.33,33.00,53.00,,,,,,,,4070.00
F,Development,Bootstrap,127000.00,122000.00,126000.00,0.75,12.00,84.00,,,,,,,,1654.00
F,Development,Debugging,12200.00,11800.00,11300.00,10.18,9.00,49.00,,,,,,,,4899.00
F,Development,Tornado,340000.00,301000.00,234000.00,3.31,0.00,41.00,,,,,,,,4038.00
F,Development,Pusher,5500.00,4900.00,4400.00,1.89,9.00,58.00,,,,,,,,2470.00
F,Development,ZK,2700.00,2900.00,2900.00,2.45,13.00,51.00,,,,,,,,3231.00
F,Development,Raspberry Pi,248000.00,256000.00,282000.00,0.56,100.00,53.00,,,,,,,,1160.00
F,Development,QlikView,6100.00,5400.00,5000.00,3.59,16.00,58.00,,,,,,,,1193.00
F,Development,Ember.js,3400.00,3100.00,3100.00,7.85,0.00,56.00,,,,,,,,752.00
F,Development,WebWork,15800.00,17600.00,16700.00,1.57,1.00,37.00,,,,,,,,4678.00
F,Development,JBoss Seam,30.00,30.00,30.00,,0.00,,,,,,,,,4574.00
F,Development,Delphi,30700.00,30300.00,33500.00,0.42,5.00,66.00,,,,,,,,651.00
F,Development,Salesforce API,2800.00,2700.00,2500.00,17.13,32.00,40.00,,,,,,,,506.00
F,Development,Web Scraping,9800.00,9000.00,9300.00,9.58,38.00,53.00,,,,,,,,415.00
F,Development,Hapi.js,730.00,630.00,630.00,,0.00,,,,,,,,,561.00
F,Development,Gravity Forms,9300.00,8400.00,8100.00,1.97,21.00,62.00,,,,,,,,2111.00
F,Development,AngularJS Experts,20.00,20.00,20.00,117.27,38.00,,,,,,,,,925.00
F,Development,XSD,3300.00,3000.00,3100.00,2.11,1.00,48.00,,,,,,,,717.00
F,Development,Highcharts,6600.00,6400.00,6200.00,10.92,0.00,67.00,,,,,,,,4993.00
F,Development,Hadoop,24800.00,23100.00,22400.00,24.24,10.00,51.00,,,,,,,,4588.00
F,Development,TYPO3,590.00,550.00,510.00,1.68,1.00,49.00,,,,,,,,1417.00
F,Development,Slack,1020000.00,1040000.00,1010000.00,2.12,17.00,74.00,,,,,,,,98.00
F,Development,JQuery,35000.00,32100.00,31100.00,2.57,0.00,99.00,,,,,,,,1661.00
F,Development,FFmpeg,38000.00,36800.00,38000.00,2.74,0.00,65.00,,,,,,,,3791.00
F,Development,JasperReports,390.00,370.00,360.00,20.66,1.00,44.00,,,,,,,,4528.00
F,Development,Fault Tolerance,4100.00,3300.00,3400.00,,0.00,41.00,,,,,,,,3763.00
F,Development,Redis,31700.00,31100.00,29100.00,11.12,18.00,78.00,,,,,,,,3558.00
F,Development,Confluence,163000.00,166000.00,155000.00,1.65,3.00,77.00,,,,,,,,1270.00
F,Development,Koa,261000.00,258000.00,172000.00,0.19,6.00,62.00,,,,,,,,2867.00
F,Development,React.js,26600.00,26200.00,25400.00,5.97,3.00,61.00,,,,,,,,4898.00
F,Development,Koa,261000.00,258000.00,172000.00,0.19,6.00,62.00,,,,,,,,4402.00
F,Development,Breeze.js,50.00,40.00,40.00,,0.00,,,,,,,,,2491.00
F,Development,XAML,2200.00,2000.00,1900.00,3.05,1.00,41.00,,,,,,,,2191.00
F,Development,Shell,1600000.00,1850000.00,1740000.00,0.22,5.00,66.00,,,,,,,,3529.00
F,Development,FFmpeg,38000.00,36800.00,38000.00,2.74,0.00,65.00,,,,,,,,651.00
F,Development,Grails,3200.00,3700.00,4000.00,0.74,69.00,43.00,,,,,,,,868.00
F,Development,Release,63800.00,60500.00,60500.00,1.40,1.00,53.00,,,,,,,,4908.00
F,Development,Highcharts,6600.00,6400.00,6200.00,10.92,0.00,67.00,,,,,,,,778.00
F,Development,Haproxy,6400.00,6000.00,5800.00,8.53,1.00,42.00,,,,,,,,113.00
F,Development,Adobe CQ,160.00,140.00,130.00,,1.00,,,,,,,,,1714.00
F,Development,WPF,7200.00,5400.00,5000.00,3.20,1.00,50.00,,,,,,,,3147.00
F,Development,PHP Wordpress,170.00,160.00,150.00,4.21,4.00,38.00,,,,,,,,4558.00
F,Development,GIS,85200.00,85500.00,79500.00,2.12,11.00,66.00,,,,,,,,4312.00
F,Development,iPad,1360000.00,1610000.00,1990000.00,1.66,100.00,83.00,,,,,,,,4269.00
F,Development,Debian,22600.00,23000.00,22200.00,5.14,0.00,70.00,,,,,,,,4049.00
F,Development,Terraform,63800.00,60500.00,60500.00,4.96,3.00,57.00,,,,,,,,4760.00
F,Development,Magento,21000.00,18200.00,17000.00,14.59,30.00,61.00,,,,,,,,3580.00
F,Development,JavaScript,229000.00,275000.00,267000.00,3.53,15.00,87.00,,,,,,,,789.00
F,Development,HDFS,22600.00,22200.00,22200.00,16.18,0.00,48.00,,,,,,,,1799.00
F,Development,React Hooks,15900.00,16500.00,17200.00,1.35,0.00,85.00,,,,,,,,2206.00
F,Development,GIS,85200.00,85500.00,79500.00,2.12,11.00,66.00,,,,,,,,1619.00
F,Development,SAS,116000.00,118000.00,110000.00,2.01,11.00,72.00,,,,,,,,4823.00
F,Development,JQuery,35000.00,32100.00,31100.00,2.57,0.00,99.00,,,,,,,,580.00
F,Development,Pyjs,180.00,190.00,180.00,,1.00,,,,,,,,,1917.00
F,Development,T-SQL,3800.00,3600.00,3300.00,6.05,3.00,36.00,,,,,,,,4940.00
F,Development,Joomla,7900.00,7600.00,7100.00,6.48,4.00,79.00,,,,,,,,1115.00
F,Development,Yesod,1200.00,1200.00,1300.00,,1.00,,,,,,,,,1252.00
F,Development,HFT,11400.00,9300.00,9900.00,5.70,5.00,36.00,,,,,,,,1503.00
F,Development,Lisp,34900.00,33100.00,33100.00,5.29,0.00,40.00,,,,,,,,1682.00
F,Development,Salesforce,685000.00,698000.00,673000.00,5.56,20.00,87.00,,,,,,,,1184.00
F,Development,UX/UI,16100.00,16400.00,17000.00,10.91,38.00,46.00,,,,,,,,827.00
F,Development,Hamlets,90100.00,88200.00,90500.00,2.11,1.00,61.00,,,,,,,,548.00
F,Development,CSS3,1900.00,1800.00,1700.00,3.07,1.00,62.00,,,,,,,,4301.00
F,Development,Shopify,911000.00,911000.00,1000000.00,7.33,33.00,53.00,,,,,,,,3505.00
F,Development,Merb,430.00,490.00,480.00,,0.00,34.00,,,,,,,,3769.00
F,Development,PyCharm,91000.00,91000.00,85000.00,0.44,1.00,68.00,,,,,,,,1476.00
F,Development,ESLint,9900.00,9600.00,9300.00,5.17,1.00,72.00,,,,,,,,1880.00
F,Development,3D Modeling Software,9900.00,9900.00,10600.00,5.77,100.00,53.00,,,,,,,,2762.00
F,Development,ZURB Foundation,940.00,850.00,820.00,9.02,1.00,60.00,,,,,,,,2303.00
F,Development,TYPO3,590.00,550.00,510.00,1.68,1.00,49.00,,,,,,,,1468.00
F,Development,Zsh,9000.00,9000.00,9300.00,1.44,0.00,53.00,,,,,,,,3813.00
F,Development,Salesforce,685000.00,698000.00,673000.00,5.56,20.00,87.00,,,,,,,,1236.00
F,Development,Svelte,43500.00,42000.00,43500.00,2.06,1.00,58.00,,,,,,,,4114.00
F,Development,JavaScript,229000.00,275000.00,267000.00,3.53,15.00,87.00,,,,,,,,3514.00
F,Development,Hamlets,90100.00,88200.00,90500.00,2.11,1.00,61.00,,,,,,,,4690.00
F,Development,HFT,11400.00,9300.00,9900.00,5.70,5.00,36.00,,,,,,,,607.00
F,Development,R3 Corda,790.00,700.00,630.00,1.38,12.00,55.00,,,,,,,,808.00
F,Development,Redis,31700.00,31100.00,29100.00,11.12,18.00,78.00,,,,,,,,3012.00
F,Development,Zend,2700.00,2600.00,2800.00,,0.00,82.00,,,,,,,,2809.00
F,Development,Zapier,91000.00,85000.00,85000.00,4.55,30.00,68.00,,,,,,,,4622.00
F,Development,YAML,19800.00,17500.00,17000.00,4.01,1.00,48.00,,,,,,,,3039.00
F,Development,Electron,38600.00,38500.00,38500.00,0.83,0.00,67.00,,,,,,,,3793.00
F,Development,Zope 2,10.00,10.00,10.00,,0.00,,,,,,,,,4118.00
F,Development,Qlik,16400.00,17000.00,17000.00,2.78,14.00,76.00,,,,,,,,2543.00
F,Development,GIMP,186000.00,177000.00,177000.00,1.21,1.00,57.00,,,,,,,,4943.00
F,Development,PureMVC,30.00,20.00,20.00,,0.00,,,,,,,,,4887.00
F,Development,Neural Network,31700.00,31100.00,33100.00,8.78,4.00,68.00,,,,,,,,2996.00
F,Development,JSON Expert,10.00,10.00,10.00,,14.00,,,,,,,,,4424.00
F,Development,Smarty,6800.00,7100.00,7600.00,1.18,20.00,48.00,,,,,,,,4515.00
F,Development,Vuforia,2700.00,2500.00,2700.00,3.62,22.00,44.00,,,,,,,,898.00
F,Development,Debian,22600.00,23000.00,22200.00,5.14,0.00,70.00,,,,,,,,1711.00
F,Development,JSP,10800.00,11400.00,12200.00,0.85,2.00,45.00,,,,,,,,3042.00
F,Development,Maya,155000.00,135000.00,135000.00,3.09,2.00,42.00,,,,,,,,4777.00
F,Development,xQuery,730.00,700.00,730.00,,0.00,38.00,,,,,,,,202.00
F,Development,TypeScript,98200.00,147000.00,216000.00,2.70,0.00,58.00,,,,,,,,1935.00
F,Development,QlikView,6100.00,5400.00,5000.00,3.59,16.00,58.00,,,,,,,,2212.00
F,Development,Nette Framework,20.00,30.00,30.00,,0.00,,,,,,,,,1482.00
F,Development,Solr,6000.00,5800.00,6200.00,60.33,9.00,51.00,,,,,,,,1103.00
F,Development,Kibana,19800.00,18200.00,17000.00,28.02,22.00,71.00,,,,,,,,3586.00
F,Development,Release,63800.00,60500.00,60500.00,1.40,1.00,53.00,,,,,,,,4122.00
F,Development,React.js,26600.00,26200.00,25400.00,5.97,3.00,61.00,,,,,,,,2393.00
F,Development,Zen Cart,1200.00,1100.00,1000.00,4.16,20.00,39.00,,,,,,,,1170.00
F,Development,xUnit,1500.00,1500.00,1400.00,6.77,1.00,45.00,,,,,,,,4254.00
F,Development,Chart.js,12800.00,11700.00,11300.00,4.73,1.00,,,,,,,,,2531.00
F,Development,UX Design,57700.00,58600.00,60500.00,12.09,40.00,53.00,,,,,,,,1068.00
F,Development,Grails,3200.00,3700.00,4000.00,0.74,69.00,43.00,,,,,,,,61.00
F,Development,Scikit-Learn,16700.00,16400.00,17000.00,8.37,2.00,36.00,,,,,,,,1077.00
F,Development,R3 Corda,790.00,700.00,630.00,1.38,12.00,55.00,,,,,,,,203.00
F,Development,Socket.IO,4900.00,4500.00,4400.00,2.56,0.00,,,,,,,,,3644.00
F,Development,Debugging,12200.00,11800.00,11300.00,10.18,9.00,49.00,,,,,,,,463.00
F,Development,Selenium,148000.00,156000.00,167000.00,1.92,9.00,77.00,,,,,,,,1385.00
F,Development,Terraform,63800.00,60500.00,60500.00,4.96,3.00,57.00,,,,,,,,2664.00
F,Development,Neural Network,31700.00,31100.00,33100.00,8.78,4.00,68.00,,,,,,,,1712.00
F,Development,AngularJS,45100.00,43700.00,41000.00,3.70,1.00,57.00,,,,,,,,708.00
F,Development,Delphi,30700.00,30300.00,33500.00,0.42,5.00,66.00,,,,,,,,3718.00
F,Development,SAS,116000.00,118000.00,110000.00,2.01,11.00,72.00,,,,,,,,762.00
F,Development,Polymer,57800.00,57600.00,57600.00,2.81,3.00,39.00,,,,,,,,1488.00
F,Development,JasperReports,390.00,370.00,360.00,20.66,1.00,44.00,,,,,,,,1060.00
F,Development,UX Design,57700.00,58600.00,60500.00,12.09,40.00,53.00,,,,,,,,1664.00
F,Development,Solr,6000.00,5800.00,6200.00,60.33,9.00,51.00,,,,,,,,2090.00
F,Development,T-SQL,3800.00,3600.00,3300.00,6.05,3.00,36.00,,,,,,,,585.00
F,Development,Selenium,148000.00,156000.00,167000.00,1.92,9.00,77.00,,,,,,,,3719.00
F,Development,HTML5,27000.00,21600.00,21100.00,2.13,6.00,76.00,,,,,,,,4867.00
F,Development,Yelp API,2300.00,2100.00,2200.00,5.33,1.00,,,,,,,,,1230.00
F,Development,Slack,1020000.00,1040000.00,1010000.00,2.12,17.00,74.00,,,,,,,,2461.00
F,Development,HTML5,27000.00,21600.00,21100.00,2.13,6.00,76.00,,,,,,,,4093.00
F,Development,Squarespace,437000.00,422000.00,422000.00,2.03,24.00,73.00,,,,,,,,4197.00
F,Development,QA,48700.00,49500.00,49500.00,5.03,21.00,46.00,,,,,,,,65.00
F,Development,React Hooks,15900.00,16500.00,17200.00,1.35,0.00,85.00,,,,,,,,1156.00
F,Development,XP,16200.00,20300.00,14800.00,0.54,2.00,49.00,,,,,,,,2874.00
F,Development,Gravity Forms,9300.00,8400.00,8100.00,1.97,21.00,62.00,,,,,,,,1124.00
F,Development,Spree Commerce,340.00,310.00,300.00,15.96,9.00,37.00,,,,,,,,3429.00
F,Development,Svelte,43500.00,42000.00,43500.00,2.06,1.00,58.00,,,,,,,,4358.00
F,Development,Nette Framework,20.00,30.00,30.00,,0.00,,,,,,,,,180.00
F,Development,ESLint,9900.00,9600.00,9300.00,5.17,1.00,72.00,,,,,,,,825.00
F,Development,Puppeteer,22700.00,20800.00,20800.00,0.29,0.00,39.00,,,,,,,,933.00
F,Development,TypeScript,98200.00,147000.00,216000.00,2.70,0.00,58.00,,,,,,,,1967.00
F,Development,Hapi.js,730.00,630.00,630.00,,0.00,,,,,,,,,4002.00
F,Development,ROS,31600.00,31100.00,33100.00,3.13,1.00,64.00,,,,,,,,3224.00
F,Development,Vue,31100.00,33100.00,33100.00,1.65,0.00,90.00,,,,,,,,3475.00
F,Development,Maya,155000.00,135000.00,135000.00,3.09,2.00,42.00,,,,,,,,4157.00
F,Development,UI Design,11700.00,11700.00,11300.00,10.04,38.00,56.00,,,,,,,,996.00
F,Development,SOLIDWORKS,72200.00,72200.00,69500.00,2.18,24.00,96.00,,,,,,,,1913.00
F,Development,Pusher,5500.00,4900.00,4400.00,1.89,9.00,58.00,,,,,,,,3076.00
F,Development,AngularJS Experts,20.00,20.00,20.00,117.27,38.00,,,,,,,,,3833.00
F,Development,Unix,25500.00,26400.00,25400.00,1.54,0.00,64.00,,,,,,,,2563.00
F,Development,Rust,257000.00,219000.00,271000.00,0.49,2.00,67.00,,,,,,,,2342.00
F,Development,Sage,334000.00,323000.00,323000.00,5.21,90.00,76.00,,,,,,,,1024.00
F,Development,YouTube API,6100.00,6000.00,6200.00,5.10,9.00,61.00,,,,,,,,1638.00
F,Development,Ze Framework,,,,,,,,,,,,,,4335.00
F,Development,SOLIDWORKS,72200.00,72200.00,69500.00,2.18,24.00,96.00,,,,,,,,3075.00
F,Development,SCM s,10.00,10.00,10.00,,0.00,,,,,,,,,3580.00
F,Development,Shell,1600000.00,1850000.00,1740000.00,0.22,5.00,66.00,,,,,,,,4065.00
F,Development,Visualforce,920.00,920.00,880.00,5.13,3.00,33.00,,,,,,,,912.00
F,Development,QA,48700.00,49500.00,49500.00,5.03,21.00,46.00,,,,,,,,1689.00
F,Development,PyCharm,91000.00,91000.00,85000.00,0.44,1.00,68.00,,,,,,,,201.00
F,Development,XSLT,3700.00,3300.00,3100.00,4.13,0.00,57.00,,,,,,,,375.00
F,Development,Polymer,57800.00,57600.00,57600.00,2.81,3.00,39.00,,,,,,,,1797.00
F,Development,Adobe Air,10200.00,8400.00,7600.00,1.97,0.00,,,,,,,,,886.00
F,Development,XPath,6600.00,6400.00,6200.00,2.67,0.00,54.00,,,,,,,,2026.00
F,Development,Vanilla JS,1000.00,1000.00,1000.00,4.82,1.00,33.00,,,,,,,,2452.00
F,Development,Scrum,62700.00,60500.00,60500.00,6.11,14.00,69.00,,,,,,,,2794.00
F,Development,Twig,57000.00,51300.00,53100.00,0.92,3.00,57.00,,,,,,,,4965.00
F,Development,Squarespace,437000.00,422000.00,422000.00,2.03,24.00,73.00,,,,,,,,3688.00
F,Development,Rust,257000.00,219000.00,271000.00,0.49,2.00,67.00,,,,,,,,3992.00
F,Development,Sage,334000.00,323000.00,323000.00,5.21,90.00,76.00,,,,,,,,4689.00
F,Development,Fault Tolerance,4100.00,3300.00,3400.00,,0.00,41.00,,,,,,,,2127.00
F,Development,ROS,31600.00,31100.00,33100.00,3.13,1.00,64.00,,,,,,,,3038.00
F,Development,GraphQL,42800.00,40700.00,41000.00,4.97,2.00,56.00,,,,,,,,67.00
F,Development,Confluence,163000.00,166000.00,155000.00,1.65,3.00,77.00,,,,,,,,3736.00
F,Development,Tornado,340000.00,301000.00,234000.00,3.31,0.00,41.00,,,,,,,,4166.00
F,Development,FoxPro,12100.00,10900.00,15600.00,1.49,100.00,34.00,,,,,,,,2726.00
F,Development,F#,6300.00,6200.00,6200.00,3.46,0.00,47.00,,,,,,,,1876.00
F,Development,Yii,990.00,1000.00,1000.00,2.20,1.00,64.00,,,,,,,,132.00
F,Development,Bootstrap,127000.00,122000.00,126000.00,0.75,12.00,84.00,,,,,,,,2351.00
F,Development,Mojolicious,180.00,170.00,170.00,,0.00,,,,,,,,,3480.00
F,Development,Qlik,16400.00,17000.00,17000.00,2.78,14.00,76.00,,,,,,,,3179.00
F,Development,Socket.IO,4900.00,4500.00,4400.00,2.56,0.00,,,,,,,,,2223.00
F,Development,Weebly,143000.00,135000.00,145000.00,1.51,22.00,50.00,,,,,,,,551.00
F,Development,Jade,155000.00,150000.00,145000.00,1.04,93.00,53.00,,,,,,,,1982.00
F,Development,Jade,155000.00,150000.00,145000.00,1.04,93.00,53.00,,,,,,,,4632.00
F,Development,Electron,38600.00,38500.00,38500.00,0.83,0.00,67.00,,,,,,,,145.00
F,Development,Adobe Flex,310.00,260.00,240.00,0.26,0.00,,,,,,,,,609.00
F,Development,CSS3,1900.00,1800.00,1700.00,3.07,1.00,62.00,,,,,,,,1382.00
F,Development,3D Modeling Software,9900.00,9900.00,10600.00,5.77,100.00,53.00,,,,,,,,833.00
F,Development,Vaadin,1100.00,1200.00,1500.00,0.55,8.00,59.00,,,,,,,,2911.00
F,Development,Apache Sling,280.00,310.00,300.00,1.74,1.00,,,,,,,,,3954.00
F,Development,Automation Developers,160.00,160.00,170.00,,15.00,,,,,,,,,4638.00
F,Development,Backbone.js,2000.00,1800.00,1800.00,1.70,1.00,,,,,,,,,1184.00
F,Development,Capybara,395000.00,479000.00,483000.00,0.46,4.00,50.00,,,,,,,,3336.00
F,Development,Linux System Administrators,880.00,880.00,880.00,4.88,32.00,,,,,,,,,3649.00
F,Development,CakePHP,1100.00,1000.00,860.00,2.52,1.00,55.00,,,,,,,,14.00
F,Development,Asterisk,80800.00,76700.00,79500.00,4.55,0.00,48.00,,,,,,,,757.00
F,Development,Catalyst,183000.00,172000.00,177000.00,1.00,4.00,56.00,,,,,,,,4329.00
F,Development,Animation,147000.00,135000.00,135000.00,2.00,6.00,65.00,,,,,,,,1806.00
F,Development,Full-Stack,8700.00,8700.00,8700.00,7.92,23.00,40.00,,,,,,,,4150.00
F,Development,Amazon Redshift,7600.00,7300.00,7100.00,4.50,23.00,39.00,,,,,,,,123.00
F,Development,Bamboo,183000.00,171000.00,165000.00,1.37,88.00,38.00,,,,,,,,4538.00
F,Development,Authorize.Net,27600.00,24100.00,20800.00,3.57,14.00,76.00,,,,,,,,4086.00
F,Development,Carma,17000.00,17500.00,18100.00,1.49,2.00,37.00,,,,,,,,1731.00
F,Development,ASP.NET MVC,1800.00,1800.00,1700.00,3.10,5.00,48.00,,,,,,,,4833.00
F,Development,BPM,36100.00,33100.00,33100.00,3.19,4.00,50.00,,,,,,,,4692.00
F,Development,AppExchange,5600.00,5000.00,4700.00,3.41,37.00,49.00,,,,,,,,289.00
F,Development,ASP.NET Dynamic Data,10.00,10.00,10.00,,6.00,,,,,,,,,389.00
F,Development,Big Data Architects,510.00,520.00,510.00,17.06,15.00,,,,,,,,,4749.00
F,Development,Amazon EC2,8200.00,7800.00,7600.00,3.17,18.00,57.00,,,,,,,,4281.00
F,Development,Linux CentOS,1100.00,1000.00,1000.00,6.55,4.00,43.00,,,,,,,,3140.00
F,Development,Algorithm Developers,80.00,80.00,90.00,21.15,30.00,,,,,,,,,2486.00
F,Development,Cassandra,38900.00,35800.00,31100.00,6.83,1.00,61.00,,,,,,,,1280.00
F,Development,AWS DevOps Engineers,,,,,,,,,,,,,,825.00
F,Development,Chatbot,28800.00,26200.00,25400.00,20.57,58.00,68.00,,,,,,,,1700.00
F,Development,ItsNat,10.00,10.00,10.00,,0.00,,,,,,,,,4224.00
F,Development,CMake,14500.00,14300.00,13900.00,3.06,0.00,,,,,,,,,2069.00
F,Development,Babel,35000.00,33100.00,33100.00,2.20,17.00,69.00,,,,,,,,1202.00
F,Development,Apache Cordova,1100.00,1000.00,1000.00,7.96,3.00,38.00,,,,,,,,53.00
F,Development,Apache Hadoop,2100.00,2100.00,2200.00,33.16,14.00,56.00,,,,,,,,4063.00
F,Development,Automation Developers,160.00,160.00,170.00,,15.00,,,,,,,,,2029.00
F,Development,Zabbix,10300.00,9600.00,9300.00,8.19,8.00,52.00,,,,,,,,1342.00
F,Development,XML,39100.00,45200.00,41000.00,1.87,1.00,64.00,,,,,,,,2980.00
F,Development,Bluetooth,147000.00,145000.00,155000.00,0.80,85.00,65.00,,,,,,,,871.00
F,Development,Angular Developers,390.00,340.00,320.00,67.52,29.00,32.00,,,,,,,,2336.00
F,Development,Sentry,46600.00,45000.00,46500.00,4.85,13.00,63.00,,,,,,,,1655.00
F,Development,Go,1630000.00,1900000.00,2400000.00,3.33,0.00,80.00,,,,,,,,1314.00
F,Development,JNI,1900.00,1900.00,1900.00,0.35,0.00,,,,,,,,,2523.00
F,Development,Clojure,7200.00,7600.00,7100.00,8.06,2.00,55.00,,,,,,,,315.00
F,Development,MacOS,99400.00,133000.00,130000.00,1.79,4.00,67.00,,,,,,,,1624.00
F,Development,Boost,253000.00,306000.00,345000.00,1.34,40.00,62.00,,,,,,,,1779.00
F,Development,Apache Click,10.00,10.00,10.00,,0.00,,,,,,,,,3263.00
F,Development,AWS Kinesis,6500.00,6200.00,5800.00,5.53,2.00,55.00,,,,,,,,2278.00
F,Development,AWS Lambda,26700.00,25400.00,23800.00,3.76,3.00,59.00,,,,,,,,2142.00
F,Development,CMS,139000.00,146000.00,167000.00,8.91,16.00,76.00,,,,,,,,4245.00
F,Development,Celery,95600.00,91000.00,97000.00,0.31,71.00,60.00,,,,,,,,2380.00
F,Development,Android SDK,5700.00,5400.00,5400.00,1.68,16.00,42.00,,,,,,,,4213.00
F,Development,WebdriverIO,2400.00,2300.00,2200.00,1.63,1.00,48.00,,,,,,,,4124.00
F,Development,Big Data Architects,510.00,520.00,510.00,17.06,15.00,,,,,,,,,2666.00
F,Development,Ada,225000.00,216000.00,201000.00,3.38,12.00,81.00,,,,,,,,3541.00
F,Development,CI/CD Engineers,,,,,,,,,,,,,,940.00
F,Development,Apache Struts 2,110.00,120.00,170.00,,0.00,,,,,,,,,1319.00
F,Development,Apple,5330000.00,6270000.00,7020000.00,0.38,92.00,83.00,,,,,,,,591.00
F,Development,BizTalk,1600.00,1500.00,1500.00,7.14,8.00,29.00,,,,,,,,2487.00
F,Development,AWS IoT,2700.00,2400.00,2500.00,2.09,21.00,59.00,,,,,,,,3695.00
F,Development,AWS Cognito,7000.00,6400.00,6200.00,12.55,1.00,54.00,,,,,,,,4097.00
F,Development,AWK,14200.00,13400.00,13000.00,,0.00,48.00,,,,,,,,2366.00
F,Development,MariaDB,12500.00,11700.00,11300.00,8.94,16.00,77.00,,,,,,,,1362.00
F,Development,AWS Cloud Engineers,,,,,,,,,,,,,,3670.00
F,Development,BlueBream,70.00,50.00,50.00,2.45,2.00,,,,,,,,,4668.00
F,Development,AWS Cloud Engineers,,,,,,,,,,,,,,2080.00
F,Development,Android App,1900.00,1700.00,1800.00,2.42,25.00,50.00,,,,,,,,685.00
F,Development,Banshee,202000.00,161000.00,145000.00,0.30,1.00,52.00,,,,,,,,4470.00
F,Development,API,183000.00,171000.00,177000.00,8.58,8.00,71.00,,,,,,,,1832.00
F,Development,Apache OFBiz,280.00,270.00,320.00,6.44,3.00,,,,,,,,,4039.00
F,Development,Amazon API,2100.00,1900.00,1900.00,13.05,36.00,53.00,,,,,,,,4443.00
F,Development,Kubernetes,97200.00,97500.00,91500.00,6.81,29.00,97.00,,,,,,,,925.00
F,Development,AppFuse,40.00,30.00,30.00,,8.00,,,,,,,,,1221.00
F,Development,AWS RDS,11000.00,11000.00,10600.00,3.00,16.00,71.00,,,,,,,,1328.00
F,Development,Clover,202000.00,183000.00,177000.00,12.63,40.00,49.00,,,,,,,,614.00
F,Development,Android,230000.00,266000.00,249000.00,2.11,82.00,94.00,,,,,,,,3643.00
F,Development,Bash,54000.00,56800.00,60500.00,1.13,24.00,63.00,,,,,,,,3896.00
F,Development,Amazon S3,19500.00,17500.00,17000.00,3.97,23.00,58.00,,,,,,,,2052.00
F,Development,Android,230000.00,266000.00,249000.00,2.11,82.00,94.00,,,,,,,,2864.00
F,Development,Ansible,37500.00,35800.00,33500.00,11.70,5.00,68.00,,,,,,,,4663.00
F,Development,AWS IoT,2700.00,2400.00,2500.00,2.09,21.00,59.00,,,,,,,,2722.00
F,Development,Apache Struts 2,110.00,120.00,170.00,,0.00,,,,,,,,,2338.00
F,Development,Assembly,89300.00,87700.00,90500.00,2.73,4.00,49.00,,,,,,,,356.00
F,Development,Cocoa,41900.00,41600.00,50100.00,0.61,76.00,53.00,,,,,,,,3036.00
F,Development,BigCommerce,47400.00,46500.00,43500.00,6.77,24.00,77.00,,,,,,,,2091.00
F,Development,Android App,1900.00,1700.00,1800.00,2.42,25.00,50.00,,,,,,,,4715.00
F,Development,Basecamp,161000.00,140000.00,136000.00,22.08,17.00,66.00,,,,,,,,4715.00
F,Development,Jest,29600.00,29100.00,31100.00,1.03,0.00,62.00,,,,,,,,1742.00
F,Development,BPM,36100.00,33100.00,33100.00,3.19,4.00,50.00,,,,,,,,2303.00
F,Development,Ada,225000.00,216000.00,201000.00,3.38,12.00,81.00,,,,,,,,1499.00
F,Development,Augmented Reality Developers,130.00,130.00,150.00,18.37,24.00,41.00,,,,,,,,3712.00
F,Development,FuelPHP,60.00,70.00,60.00,,0.00,37.00,,,,,,,,2573.00
F,Development,Alexa,363000.00,378000.00,456000.00,2.52,100.00,69.00,,,,,,,,4953.00
F,Development,Clustering,37400.00,35500.00,35500.00,1.97,1.00,43.00,,,,,,,,3998.00
