Competitor_ID,Vertical_Category,Primary_Skill,Primary_Skill_CPC_USD,Primary_Skill_PPC,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
F,Development,Celery,0.31,71.0,Not Identified,24.82042253521132,24.82042253521132,2380.0
F,Development,Android SDK,1.68,16.0,Not Identified,24.82042253521132,24.82042253521132,4213.0
F,Development,WebdriverIO,1.63,1.0,Not Identified,24.82042253521132,24.82042253521132,4124.0
F,Development,Big Data Architects,17.06,15.0,Not Identified,24.82042253521132,24.82042253521132,2666.0
F,Development,Ada,3.38,12.0,Not Identified,24.82042253521132,24.82042253521132,3541.0
F,Development,CI/CD Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,940.0
F,Development,Apache Struts 2,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1319.0
F,Development,Apple,0.38,92.0,Not Identified,24.82042253521132,24.82042253521132,591.0
F,Development,BizTalk,7.14,8.0,Not Identified,24.82042253521132,24.82042253521132,2487.0
F,Development,AWS IoT,2.09,21.0,Not Identified,24.82042253521132,24.82042253521132,3695.0
F,Development,AWS Cognito,12.55,1.0,Not Identified,24.82042253521132,24.82042253521132,4097.0
F,Development,AWK,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2366.0
F,Development,MariaDB,8.94,16.0,Not Identified,24.82042253521132,24.82042253521132,1362.0
F,Development,AWS Cloud Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,3670.0
F,Development,BlueBream,2.45,2.0,Not Identified,24.82042253521132,24.82042253521132,4668.0
F,Development,AWS Cloud Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,2080.0
F,Development,Android App,2.42,25.0,Not Identified,24.82042253521132,24.82042253521132,685.0
F,Development,Banshee,0.3,1.0,Not Identified,24.82042253521132,24.82042253521132,4470.0
F,Development,API,8.58,8.0,Not Identified,24.82042253521132,24.82042253521132,1832.0
F,Development,Apache OFBiz,6.44,3.0,Not Identified,24.82042253521132,24.82042253521132,4039.0
F,Development,Amazon API,13.05,36.0,Not Identified,24.82042253521132,24.82042253521132,4443.0
F,Development,Kubernetes,6.81,29.0,Not Identified,24.82042253521132,24.82042253521132,925.0
F,Development,AppFuse,22.296325668700405,8.0,Not Identified,24.82042253521132,24.82042253521132,1221.0
F,Development,AWS RDS,3.0,16.0,Not Identified,24.82042253521132,24.82042253521132,1328.0
F,Development,Clover,12.63,40.0,Not Identified,24.82042253521132,24.82042253521132,614.0
F,Development,Android,2.11,82.0,Not Identified,24.82042253521132,24.82042253521132,3643.0
F,Development,Bash,1.13,24.0,Not Identified,24.82042253521132,24.82042253521132,3896.0
F,Development,Amazon S3,3.97,23.0,Not Identified,24.82042253521132,24.82042253521132,2052.0
F,Development,Android,2.11,82.0,Not Identified,24.82042253521132,24.82042253521132,2864.0
F,Development,Ansible,11.7,5.0,Not Identified,24.82042253521132,24.82042253521132,4663.0
F,Development,AWS IoT,2.09,21.0,Not Identified,24.82042253521132,24.82042253521132,2722.0
F,Development,Apache Struts 2,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2338.0
F,Development,Assembly,2.73,4.0,Not Identified,24.82042253521132,24.82042253521132,356.0
F,Development,Cocoa,0.61,76.0,Not Identified,24.82042253521132,24.82042253521132,3036.0
F,Development,BigCommerce,6.77,24.0,Not Identified,24.82042253521132,24.82042253521132,2091.0
F,Development,Android App,2.42,25.0,Not Identified,24.82042253521132,24.82042253521132,4715.0
F,Development,Basecamp,22.08,17.0,Not Identified,24.82042253521132,24.82042253521132,4715.0
F,Development,Jest,1.03,0.0,Not Identified,24.82042253521132,24.82042253521132,1742.0
F,Development,BPM,3.19,4.0,Not Identified,24.82042253521132,24.82042253521132,2303.0
F,Development,Ada,3.38,12.0,Not Identified,24.82042253521132,24.82042253521132,1499.0
F,Development,Augmented Reality Developers,18.37,24.0,Not Identified,24.82042253521132,24.82042253521132,3712.0
F,Development,FuelPHP,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2573.0
F,Development,Alexa,2.52,100.0,Not Identified,24.82042253521132,24.82042253521132,4953.0
F,Development,Clustering,1.97,1.0,Not Identified,24.82042253521132,24.82042253521132,3998.0
F,Development,Drupal,16.12,32.0,Not Identified,24.82042253521132,24.82042253521132,2326.0
F,Development,API,8.58,8.0,Not Identified,24.82042253521132,24.82042253521132,4391.0
F,Development,Amazon EMR,3.65,1.0,Not Identified,24.82042253521132,24.82042253521132,483.0
F,Development,Apache Airflow,5.06,9.0,Not Identified,24.82042253521132,24.82042253521132,947.0
F,Development,Back-End Developers,17.39,24.0,Not Identified,24.82042253521132,24.82042253521132,1346.0
F,Development,Augmented Reality Developers,18.37,24.0,Not Identified,24.82042253521132,24.82042253521132,2208.0
F,Development,CherryPy,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3179.0
F,Development,Bitbucket,1.2,11.0,Not Identified,24.82042253521132,24.82042253521132,2132.0
F,Development,LAMP,1.44,100.0,Not Identified,24.82042253521132,24.82042253521132,4094.0
F,Development,Apache Sling,1.74,1.0,Not Identified,24.82042253521132,24.82042253521132,4785.0
F,Development,AWS DevOps Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,2968.0
F,Development,GitFlow,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2566.0
F,Development,Bottle,1.05,100.0,Not Identified,24.82042253521132,24.82042253521132,19.0
F,Development,Apple Watch,1.58,100.0,Not Identified,24.82042253521132,24.82042253521132,2198.0
F,Development,Capistrano,3.1,0.0,Not Identified,24.82042253521132,24.82042253521132,1185.0
F,Development,Apigee,12.89,7.0,Not Identified,24.82042253521132,24.82042253521132,1593.0
F,Development,.NET Core,1.96,3.0,Not Identified,24.82042253521132,24.82042253521132,3647.0
F,Development,Apache,5.99,1.0,Not Identified,24.82042253521132,24.82042253521132,1316.0
F,Development,Java,2.55,2.0,Not Identified,24.82042253521132,24.82042253521132,803.0
F,Development,Bing Maps,3.18,0.0,Not Identified,24.82042253521132,24.82042253521132,2104.0
F,Development,Aurelia,0.51,2.0,Not Identified,24.82042253521132,24.82042253521132,4728.0
F,Development,Batch,1.62,0.0,Not Identified,24.82042253521132,24.82042253521132,2757.0
F,Development,ADO.NET,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3706.0
F,Development,Amazon API,13.05,36.0,Not Identified,24.82042253521132,24.82042253521132,1015.0
F,Development,Lumen,1.43,25.0,Not Identified,24.82042253521132,24.82042253521132,3871.0
F,Development,Chai,1.12,60.0,Not Identified,24.82042253521132,24.82042253521132,896.0
F,Development,Apigee,12.89,7.0,Not Identified,24.82042253521132,24.82042253521132,4567.0
F,Development,Jython,1.93,0.0,Not Identified,24.82042253521132,24.82042253521132,4056.0
F,Development,CFWheels,0.13,63.0,Not Identified,24.82042253521132,24.82042253521132,4530.0
F,Development,Docker,0.95,61.0,Not Identified,24.82042253521132,24.82042253521132,383.0
F,Development,Flask,1.25,100.0,Not Identified,24.82042253521132,24.82042253521132,2275.0
F,Development,AWS EMR,5.73,2.0,Not Identified,24.82042253521132,24.82042253521132,851.0
F,Development,Agile,8.17,17.0,Not Identified,24.82042253521132,24.82042253521132,4987.0
F,Development,GLSL,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2698.0
F,Development,iOS,1.31,6.0,Not Identified,24.82042253521132,24.82042253521132,912.0
F,Development,ARM,1.08,2.0,Not Identified,24.82042253521132,24.82042253521132,4405.0
F,Development,Asana,8.04,38.0,Not Identified,24.82042253521132,24.82042253521132,4103.0
F,Development,Bitbucket,1.2,11.0,Not Identified,24.82042253521132,24.82042253521132,4340.0
F,Development,Animation,2.0,6.0,Not Identified,24.82042253521132,24.82042253521132,2711.0
F,Development,Cyber Security,27.1,46.0,Not Identified,24.82042253521132,24.82042253521132,3924.0
F,Development,Akka,4.12,0.0,Not Identified,24.82042253521132,24.82042253521132,1836.0
F,Development,Asana,8.04,38.0,Not Identified,24.82042253521132,24.82042253521132,4916.0
F,Development,Apache Pig,4.49,0.0,Not Identified,24.82042253521132,24.82042253521132,450.0
F,Development,BizTalk,7.14,8.0,Not Identified,24.82042253521132,24.82042253521132,4321.0
F,Development,Android NDK,3.09,1.0,Not Identified,24.82042253521132,24.82042253521132,4603.0
F,Development,Apache Hadoop,33.16,14.0,Not Identified,24.82042253521132,24.82042253521132,3226.0
F,Development,ARKit,4.93,9.0,Not Identified,24.82042253521132,24.82042253521132,1227.0
F,Development,Access API,6.21,10.0,Not Identified,24.82042253521132,24.82042253521132,2212.0
F,Development,ActionScript,2.31,0.0,Not Identified,24.82042253521132,24.82042253521132,1867.0
F,Development,BigCommerce,6.77,24.0,Not Identified,24.82042253521132,24.82042253521132,2505.0
F,Development,Babel,2.2,17.0,Not Identified,24.82042253521132,24.82042253521132,2889.0
F,Development,Apple,0.38,92.0,Not Identified,24.82042253521132,24.82042253521132,4377.0
F,Development,.NET,0.9,1.0,Not Identified,24.82042253521132,24.82042253521132,3314.0
F,Development,CartoDB,9.12,5.0,Not Identified,24.82042253521132,24.82042253521132,2419.0
F,Development,Banshee,0.3,1.0,Not Identified,24.82042253521132,24.82042253521132,2667.0
F,Development,HAML,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2387.0
F,Development,Android NDK,3.09,1.0,Not Identified,24.82042253521132,24.82042253521132,1675.0
F,Development,Cloud Engineers,10.24,22.0,Not Identified,24.82042253521132,24.82042253521132,35.0
F,Development,Oracle,4.22,2.0,Not Identified,24.82042253521132,24.82042253521132,985.0
F,Development,Apache Pig,4.49,0.0,Not Identified,24.82042253521132,24.82042253521132,4977.0
F,Development,AppExchange,3.41,37.0,Not Identified,24.82042253521132,24.82042253521132,2989.0
F,Development,C#,3.93,2.0,Not Identified,24.82042253521132,24.82042253521132,4945.0
F,Development,Akka,4.12,0.0,Not Identified,24.82042253521132,24.82042253521132,971.0
F,Development,Algorithm Developers,21.15,30.0,Not Identified,24.82042253521132,24.82042253521132,4107.0
F,Development,AdMob,2.08,18.0,Not Identified,24.82042253521132,24.82042253521132,979.0
F,Development,Apache Tapestry,22.296325668700405,36.0,Not Identified,24.82042253521132,24.82042253521132,121.0
F,Development,Bash,1.13,24.0,Not Identified,24.82042253521132,24.82042253521132,1452.0
F,Development,Agavi,0.37,79.0,Not Identified,24.82042253521132,24.82042253521132,4951.0
F,Development,AI Engineers,9.51,26.0,Not Identified,24.82042253521132,24.82042253521132,3062.0
F,Development,ADF,7.8,12.0,Not Identified,24.82042253521132,24.82042253521132,4151.0
F,Development,Brutos Framework,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,2910.0
F,Development,ArcGIS,3.94,10.0,Not Identified,24.82042253521132,24.82042253521132,1021.0
F,Development,ActionScript,2.31,0.0,Not Identified,24.82042253521132,24.82042253521132,4358.0
F,Development,Arduino,0.57,77.0,Not Identified,24.82042253521132,24.82042253521132,4040.0
F,Development,Apache Wicket,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,2216.0
F,Development,App Store,0.87,28.0,Not Identified,24.82042253521132,24.82042253521132,1570.0
F,Development,Chromecast,1.62,73.0,Not Identified,24.82042253521132,24.82042253521132,1061.0
F,Development,Appium,6.5,6.0,Not Identified,24.82042253521132,24.82042253521132,2962.0
F,Development,Azure,7.06,20.0,Not Identified,24.82042253521132,24.82042253521132,2691.0
F,Development,Amazon EMR,3.65,1.0,Not Identified,24.82042253521132,24.82042253521132,860.0
F,Development,Matlab,3.08,0.0,Not Identified,24.82042253521132,24.82042253521132,2274.0
F,Development,Blender,1.37,86.0,Not Identified,24.82042253521132,24.82042253521132,2470.0
F,Development,AWS,4.71,25.0,Not Identified,24.82042253521132,24.82042253521132,1482.0
F,Development,Caveman2,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1410.0
F,Development,Backbone.js,1.7,1.0,Not Identified,24.82042253521132,24.82042253521132,3839.0
F,Development,ABAP,2.78,1.0,Not Identified,24.82042253521132,24.82042253521132,860.0
F,Development,DotNetNuke,6.72,3.0,Not Identified,24.82042253521132,24.82042253521132,969.0
F,Development,Agile,8.17,17.0,Not Identified,24.82042253521132,24.82042253521132,2305.0
F,Development,Ajax,0.85,1.0,Not Identified,24.82042253521132,24.82042253521132,4009.0
F,Development,AdMob,2.08,18.0,Not Identified,24.82042253521132,24.82042253521132,445.0
F,Development,Computer Vision,18.56,26.0,Not Identified,24.82042253521132,24.82042253521132,471.0
F,Development,Agile QA Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,2871.0
F,Development,Appcelerator,20.01,4.0,Not Identified,24.82042253521132,24.82042253521132,4605.0
F,Development,Brew,0.94,3.0,Not Identified,24.82042253521132,24.82042253521132,759.0
F,Development,AWS Cognito,12.55,1.0,Not Identified,24.82042253521132,24.82042253521132,3309.0
F,Development,Appium,6.5,6.0,Not Identified,24.82042253521132,24.82042253521132,2361.0
F,Development,Agile QA Engineers,22.296325668700405,24.820422535211268,Not Identified,24.82042253521132,24.82042253521132,1732.0
F,Development,BigQuery,10.95,24.0,Not Identified,24.82042253521132,24.82042253521132,2059.0
F,Development,Fortran,3.9,0.0,Not Identified,24.82042253521132,24.82042253521132,2894.0
F,Development,ASP.NET MVC,3.1,5.0,Not Identified,24.82042253521132,24.82042253521132,2225.0
F,Development,BlackBerry,0.47,71.0,Not Identified,24.82042253521132,24.82042253521132,2718.0
F,Development,BFC,3.15,2.0,Not Identified,24.82042253521132,24.82042253521132,4399.0
F,Development,Apex,1.9,6.0,Not Identified,24.82042253521132,24.82042253521132,4289.0
F,Development,Apache OFBiz,6.44,3.0,Not Identified,24.82042253521132,24.82042253521132,4385.0
F,Development,Batch,1.62,0.0,Not Identified,24.82042253521132,24.82042253521132,706.0
F,Development,Bada,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1506.0
F,Development,Back-End Developers,17.39,24.0,Not Identified,24.82042253521132,24.82042253521132,519.0
F,Development,Box,0.83,47.0,Not Identified,24.82042253521132,24.82042253521132,1458.0
F,Development,Bing Maps,3.18,0.0,Not Identified,24.82042253521132,24.82042253521132,4755.0
F,Development,Camping,0.87,5.0,Not Identified,24.82042253521132,24.82042253521132,1004.0
F,Development,CircleCI,8.75,23.0,Not Identified,24.82042253521132,24.82042253521132,4597.0
F,Development,AWS CloudWatch,12.18,14.0,Not Identified,24.82042253521132,24.82042253521132,3149.0
F,Development,Android SDK,1.68,16.0,Not Identified,24.82042253521132,24.82042253521132,2347.0
F,Development,AWK,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,3311.0
F,Development,Apache Shale,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,259.0
F,Development,ADK,1.62,4.0,Not Identified,24.82042253521132,24.82042253521132,2406.0
F,Development,cloud,12.09,13.0,Not Identified,24.82042253521132,24.82042253521132,1477.0
F,Development,ARCore,1.95,2.0,Not Identified,24.82042253521132,24.82042253521132,167.0
F,Development,Jenkins,6.1,3.0,Not Identified,24.82042253521132,24.82042253521132,4918.0
F,Development,Azure,7.06,20.0,Not Identified,24.82042253521132,24.82042253521132,4446.0
F,Development,Eclipse,0.65,4.0,Not Identified,24.82042253521132,24.82042253521132,2774.0
F,Development,Apache Tomcat,2.59,0.0,Not Identified,24.82042253521132,24.82042253521132,1063.0
F,Development,BlackBerry,0.47,71.0,Not Identified,24.82042253521132,24.82042253521132,4797.0
F,Development,Cisco Engineers,11.78,10.0,Not Identified,24.82042253521132,24.82042253521132,2876.0
F,Development,Unreal Game Engine,3.1,9.0,Not Identified,24.82042253521132,24.82042253521132,1442.0
F,Development,ADF,7.8,12.0,Not Identified,24.82042253521132,24.82042253521132,1433.0
F,Development,Appcelerator,20.01,4.0,Not Identified,24.82042253521132,24.82042253521132,1493.0
F,Development,ARCore,1.95,2.0,Not Identified,24.82042253521132,24.82042253521132,3215.0
F,Development,AppFuse,22.296325668700405,8.0,Not Identified,24.82042253521132,24.82042253521132,868.0
F,Development,Agavi,0.37,79.0,Not Identified,24.82042253521132,24.82042253521132,4861.0
F,Development,Arch Linux,4.82,0.0,Not Identified,24.82042253521132,24.82042253521132,4678.0
F,Development,Asterisk,4.55,0.0,Not Identified,24.82042253521132,24.82042253521132,1720.0
F,Development,Django,3.75,1.0,Not Identified,24.82042253521132,24.82042253521132,3585.0
F,Development,Apple Pay,4.15,8.0,Not Identified,24.82042253521132,24.82042253521132,3936.0
F,Development,ABAP,2.78,1.0,Not Identified,24.82042253521132,24.82042253521132,4530.0
F,Development,AWS RDS,3.0,16.0,Not Identified,24.82042253521132,24.82042253521132,142.0
F,Development,C++,2.27,3.0,Not Identified,24.82042253521132,24.82042253521132,1108.0
F,Development,Apache Tomcat,2.59,0.0,Not Identified,24.82042253521132,24.82042253521132,4381.0
F,Development,Apache Wicket,22.296325668700405,0.0,Not Identified,24.82042253521132,24.82042253521132,1171.0
F,Development,ArcGIS,3.94,10.0,Not Identified,24.82042253521132,24.82042253521132,1093.0
F,Development,JUnit,5.18,1.0,Not Identified,24.82042253521132,24.82042253521132,1996.0
F,Development,Basecamp,22.08,17.0,Not Identified,24.82042253521132,24.82042253521132,959.0
